title,rating,price,link
"pTron Bassbuds Duo Pro TWS Earbuds, TruTalk AI-ENC Calls, 38H Playback Time, Deep Bass, Movie/Music Modes, in-Ear Bluetooth 5.3 Headphones with HD Mic,Fast Type-C Charging & IPX5 (Green)  ",3.9 out of 5 stars,599,https://amazon.in/sspa/click?ie=UTF8&spc=MTo3ODMxOTgxMjgyODU3ODI6MTcyMzQ2NDc1OTpzcF9hdGZfbmV4dDozMDAyNTIzMjg0NTk1MzI6OjA6Og&url=%2FpTron-Launched-Bassbuds-Bluetooth-Headphones%2Fdp%2FB0CNZFDR9N%2Fref%3Dsr_1_34_sspa%3Fdib%3DeyJ2IjoiMSJ9.gf9WWpk6OEVroSfll67QDexrIxGLeIj6nvHvGOIsEKkJlbToNd-8ekiCXPcYRFiP3hutEFZhf-Rdowjom4ty4mhnOdfSKzJEenialSai0AyItNCtP_h75Jp2AMoFuP-u-eAV2eMb3IJLQaW1LbDxs-WzIsSKs5fD_DrkgUvQbyejYtMGygZfKJofY9uythkWm1O6QGREzqpac3phgA6DjD4KE5tn0NVGgkQyqcIupE8.YEC_zSKscHhekGL7X4gfbngRrn_9HTUVe9q-ylLJ8Dg%26dib_tag%3Dse%26keywords%3Dheadphones%26qid%3D1723464759%26sr%3D8-34-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1
"Sony WH-CH520, Wireless On-Ear Bluetooth Headphones with Mic, Upto 50 Hours Playtime, DSEE Upscale, Multipoint Connectivity/Dual Pairing,Voice Assistant App Support for Mobile Phones (Blue)  ",4.2 out of 5 stars,N/A,https://amazon.in/Sony-Bluetooth-Headphones-Multipoint-Connectivity/dp/B0BS1RT9S2/ref=sr_1_35?dib=eyJ2IjoiMSJ9.gf9WWpk6OEVroSfll67QDexrIxGLeIj6nvHvGOIsEKkJlbToNd-8ekiCXPcYRFiP3hutEFZhf-Rdowjom4ty4mhnOdfSKzJEenialSai0AyItNCtP_h75Jp2AMoFuP-u-eAV2eMb3IJLQaW1LbDxs-WzIsSKs5fD_DrkgUvQbyejYtMGygZfKJofY9uythkWm1O6QGREzqpac3phgA6DjD4KE5tn0NVGgkQyqcIupE8.YEC_zSKscHhekGL7X4gfbngRrn_9HTUVe9q-ylLJ8Dg&dib_tag=se&keywords=headphones&qid=1723464759&sr=8-35
"Noise Newly Launched 4 Wireless On-Ear Headphones with 70H Playtime, ENC, 40mm Driver, Low Latency(up to 40ms), Dual Pairing, BT v5.4 (Calm Beige)  ",3.8 out of 5 stars,"2,299",https://amazon.in/Noise-Launched-Wireless-Headphones-Playtime/dp/B0CY1PL36Q/ref=sr_1_36?dib=eyJ2IjoiMSJ9.gf9WWpk6OEVroSfll67QDexrIxGLeIj6nvHvGOIsEKkJlbToNd-8ekiCXPcYRFiP3hutEFZhf-Rdowjom4ty4mhnOdfSKzJEenialSai0AyItNCtP_h75Jp2AMoFuP-u-eAV2eMb3IJLQaW1LbDxs-WzIsSKs5fD_DrkgUvQbyejYtMGygZfKJofY9uythkWm1O6QGREzqpac3phgA6DjD4KE5tn0NVGgkQyqcIupE8.YEC_zSKscHhekGL7X4gfbngRrn_9HTUVe9q-ylLJ8Dg&dib_tag=se&keywords=headphones&qid=1723464759&sr=8-36
"Portronics Muffs M2 Bluetooth Headphones Over Ear with Upto 40 Hrs Playtime, 40mm Dynamic Drivers, AUX 3.5mm, Powerful Bass, Laptop & PC Support,Type C Charging Port, Foldable Design(White)  ",3.8 out of 5 stars,"1,348",https://amazon.in/Portronics-Bluetooth-Headphones-Playtime-Powerful/dp/B0C4HDNDGN/ref=sr_1_37?dib=eyJ2IjoiMSJ9.gf9WWpk6OEVroSfll67QDexrIxGLeIj6nvHvGOIsEKkJlbToNd-8ekiCXPcYRFiP3hutEFZhf-Rdowjom4ty4mhnOdfSKzJEenialSai0AyItNCtP_h75Jp2AMoFuP-u-eAV2eMb3IJLQaW1LbDxs-WzIsSKs5fD_DrkgUvQbyejYtMGygZfKJofY9uythkWm1O6QGREzqpac3phgA6DjD4KE5tn0NVGgkQyqcIupE8.YEC_zSKscHhekGL7X4gfbngRrn_9HTUVe9q-ylLJ8Dg&dib_tag=se&keywords=headphones&qid=1723464759&sr=8-37
Blaupunkt BH31 Bluetooth Wireless Over Ear Headphones I 40MM Drivers I HD Sound I Soft PU Headband I Media & Volume Control with Built in Mic I TurboVolt Fast Charging I AUX Port (Black)  ,3.9 out of 5 stars,"1,199",https://amazon.in/Blaupunkt-BH31-Bluetooth-Headphones-TurboVolt/dp/B09Y8MV934/ref=sr_1_38?dib=eyJ2IjoiMSJ9.gf9WWpk6OEVroSfll67QDexrIxGLeIj6nvHvGOIsEKkJlbToNd-8ekiCXPcYRFiP3hutEFZhf-Rdowjom4ty4mhnOdfSKzJEenialSai0AyItNCtP_h75Jp2AMoFuP-u-eAV2eMb3IJLQaW1LbDxs-WzIsSKs5fD_DrkgUvQbyejYtMGygZfKJofY9uythkWm1O6QGREzqpac3phgA6DjD4KE5tn0NVGgkQyqcIupE8.YEC_zSKscHhekGL7X4gfbngRrn_9HTUVe9q-ylLJ8Dg&dib_tag=se&keywords=headphones&qid=1723464759&sr=8-38
"ZEBRONICS Zeb-Thunder PRO On-Ear Wireless Headphone Up to 60 Hours Playback, Wired Mode, USB-C Type Charging(Black)  ",3.8 out of 5 stars,849,https://amazon.in/Zebronics-Zeb-Thunder-PRO-Headphone-Supporting/dp/B097JPDQR8/ref=sr_1_6?dib=eyJ2IjoiMSJ9.U2typkoQNBgrulXtL9h2j-iv__cEggN2ZZ59mBEcueM83faEXCvroYFvDYEES-75YbkOqrAsAvk0g5ZmSWF4Z_qXoaP4f2LWXygrDH0Rnaq8UT2eX-6Dxv2UhX1gueot3holKOMZQ0ps5kByOxcuFDBa-n170_qH9N7BAeucIduLZi3vks2hAJ9gbelDtCE9biomwJPXpPMSFneahPVVoZJ_65b0P43Cqhd3ySB49PM._ZP4N3IrT3F1tTryT6AQilZU06KByvfPpdNFmclnQDg&dib_tag=se&keywords=headphones&qid=1723464748&sr=8-6
Sony Zx Series Mdr-Zx310Ap Headband Stereo On Ear Headset -Black  ,4.2 out of 5 stars,"1,275",https://amazon.in/Sony-MDR-ZX310AP-Headband-Stereo-Headset/dp/B0784BMDRW/ref=sr_1_39?dib=eyJ2IjoiMSJ9.gf9WWpk6OEVroSfll67QDexrIxGLeIj6nvHvGOIsEKkJlbToNd-8ekiCXPcYRFiP3hutEFZhf-Rdowjom4ty4mhnOdfSKzJEenialSai0AyItNCtP_h75Jp2AMoFuP-u-eAV2eMb3IJLQaW1LbDxs-WzIsSKs5fD_DrkgUvQbyejYtMGygZfKJofY9uythkWm1O6QGREzqpac3phgA6DjD4KE5tn0NVGgkQyqcIupE8.YEC_zSKscHhekGL7X4gfbngRrn_9HTUVe9q-ylLJ8Dg&dib_tag=se&keywords=headphones&qid=1723464759&sr=8-39
"ZEBRONICS Zeb-Dynamic with Bluetooth Supporting Over Ear Headphone, Aux Input, Call Function and Media/Volume Control | Voice Assistant Support (Red)  ",3.6 out of 5 stars,862,https://amazon.in/Zebronics-Zeb-Dynamic-Bluetooth-Supporting-Red/dp/B09ZJ45J7L/ref=sr_1_40?dib=eyJ2IjoiMSJ9.gf9WWpk6OEVroSfll67QDexrIxGLeIj6nvHvGOIsEKkJlbToNd-8ekiCXPcYRFiP3hutEFZhf-Rdowjom4ty4mhnOdfSKzJEenialSai0AyItNCtP_h75Jp2AMoFuP-u-eAV2eMb3IJLQaW1LbDxs-WzIsSKs5fD_DrkgUvQbyejYtMGygZfKJofY9uythkWm1O6QGREzqpac3phgA6DjD4KE5tn0NVGgkQyqcIupE8.YEC_zSKscHhekGL7X4gfbngRrn_9HTUVe9q-ylLJ8Dg&dib_tag=se&keywords=headphones&qid=1723464759&sr=8-40
"Oneplus Bullets Z2 Bluetooth Wireless in Ear Earphones with Mic, Bombastic Bass - 12.4 mm Drivers, 10 Mins Charge - 20 Hrs Music, 30 Hrs Battery Life, IP55 Dust and Water Resistant (Magico Black)  ",4.1 out of 5 stars,"1,398",https://amazon.in/Oneplus-Bluetooth-Wireless-Earphones-Bombastic/dp/B09TVVGXWS/ref=sr_1_41?dib=eyJ2IjoiMSJ9.gf9WWpk6OEVroSfll67QDexrIxGLeIj6nvHvGOIsEKkJlbToNd-8ekiCXPcYRFiP3hutEFZhf-Rdowjom4ty4mhnOdfSKzJEenialSai0AyItNCtP_h75Jp2AMoFuP-u-eAV2eMb3IJLQaW1LbDxs-WzIsSKs5fD_DrkgUvQbyejYtMGygZfKJofY9uythkWm1O6QGREzqpac3phgA6DjD4KE5tn0NVGgkQyqcIupE8.YEC_zSKscHhekGL7X4gfbngRrn_9HTUVe9q-ylLJ8Dg&dib_tag=se&keywords=headphones&qid=1723464759&sr=8-41
"HAMMER New Launch Bash Lite Bluetooth Over The Ear Headphones with Wireless and Wired Mode, Mic, Deep Bass, 40mm Drivers, 10 Hours Playtime, Bluetooth v5.3 Headset Best for Travel, Gym, Gaming(Black)  ",2.8 out of 5 stars,"1,099",https://amazon.in/HAMMER-Bash-Lite-Bluetooth-Headphones/dp/B0D3M1JVQT/ref=sr_1_42?dib=eyJ2IjoiMSJ9.gf9WWpk6OEVroSfll67QDexrIxGLeIj6nvHvGOIsEKkJlbToNd-8ekiCXPcYRFiP3hutEFZhf-Rdowjom4ty4mhnOdfSKzJEenialSai0AyItNCtP_h75Jp2AMoFuP-u-eAV2eMb3IJLQaW1LbDxs-WzIsSKs5fD_DrkgUvQbyejYtMGygZfKJofY9uythkWm1O6QGREzqpac3phgA6DjD4KE5tn0NVGgkQyqcIupE8.YEC_zSKscHhekGL7X4gfbngRrn_9HTUVe9q-ylLJ8Dg&dib_tag=se&keywords=headphones&qid=1723464759&sr=8-42
"Noise Buds N1 in-Ear Truly Wireless Earbuds with Chrome Finish, 40H of Playtime, Quad Mic with ENC, Ultra Low Latency(up to 40 ms), Instacharge(10 min=120 min), BT v5.3(Calm Beige)  ",4.2 out of 5 stars,"1,099",https://amazon.in/sspa/click?ie=UTF8&spc=MTo3ODMxOTgxMjgyODU3ODI6MTcyMzQ2NDc1OTpzcF9tdGY6MzAwMTM1MDg0MDQ3NzMyOjowOjo&url=%2FNoise-Launched-Wireless-Playtime-Instacharge%2Fdp%2FB0CQJXC3SP%2Fref%3Dsr_1_43_sspa%3Fdib%3DeyJ2IjoiMSJ9.gf9WWpk6OEVroSfll67QDexrIxGLeIj6nvHvGOIsEKkJlbToNd-8ekiCXPcYRFiP3hutEFZhf-Rdowjom4ty4mhnOdfSKzJEenialSai0AyItNCtP_h75Jp2AMoFuP-u-eAV2eMb3IJLQaW1LbDxs-WzIsSKs5fD_DrkgUvQbyejYtMGygZfKJofY9uythkWm1O6QGREzqpac3phgA6DjD4KE5tn0NVGgkQyqcIupE8.YEC_zSKscHhekGL7X4gfbngRrn_9HTUVe9q-ylLJ8Dg%26dib_tag%3Dse%26keywords%3Dheadphones%26qid%3D1723464759%26sr%3D8-43-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1
"Boult Audio W20 Truly Wireless in Ear Earbuds with 35H Playtime, Zenâ„¢ ENC Mic, 45ms Low Latency, 13mm Bass Drivers, Type-C Fast Charging, Made in India,Touch Controls, IPX5 Ear Buds TWS (Pine Green)  ",4.1 out of 5 stars,899,https://amazon.in/sspa/click?ie=UTF8&spc=MTo3ODMxOTgxMjgyODU3ODI6MTcyMzQ2NDc1OTpzcF9tdGY6MzAwMjA1NzQ0Mjk2MzMyOjowOjo&url=%2FBoult-Wireless-Earbuds-Playtime-Charging%2Fdp%2FB0D3R61C1L%2Fref%3Dsr_1_44_sspa%3Fdib%3DeyJ2IjoiMSJ9.gf9WWpk6OEVroSfll67QDexrIxGLeIj6nvHvGOIsEKkJlbToNd-8ekiCXPcYRFiP3hutEFZhf-Rdowjom4ty4mhnOdfSKzJEenialSai0AyItNCtP_h75Jp2AMoFuP-u-eAV2eMb3IJLQaW1LbDxs-WzIsSKs5fD_DrkgUvQbyejYtMGygZfKJofY9uythkWm1O6QGREzqpac3phgA6DjD4KE5tn0NVGgkQyqcIupE8.YEC_zSKscHhekGL7X4gfbngRrn_9HTUVe9q-ylLJ8Dg%26dib_tag%3Dse%26keywords%3Dheadphones%26qid%3D1723464759%26sr%3D8-44-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1
"ZEBRONICS THUNDER PRO Wireless Headphone with Dual Pairing, Gaming Mode, ENC, Bluetooth, Call Function, Aux, Micro SD, Voice Assistant, Deep Bass, Up to 60h backup (Olive Green)  ",3.8 out of 5 stars,899,https://amazon.in/ZEBRONICS-PRO-Headphone-Bluetooth-Assistant/dp/B0CTXGDCSB/ref=sr_1_45?dib=eyJ2IjoiMSJ9.gf9WWpk6OEVroSfll67QDexrIxGLeIj6nvHvGOIsEKkJlbToNd-8ekiCXPcYRFiP3hutEFZhf-Rdowjom4ty4mhnOdfSKzJEenialSai0AyItNCtP_h75Jp2AMoFuP-u-eAV2eMb3IJLQaW1LbDxs-WzIsSKs5fD_DrkgUvQbyejYtMGygZfKJofY9uythkWm1O6QGREzqpac3phgA6DjD4KE5tn0NVGgkQyqcIupE8.YEC_zSKscHhekGL7X4gfbngRrn_9HTUVe9q-ylLJ8Dg&dib_tag=se&keywords=headphones&qid=1723464759&sr=8-45
"boAt Rockerz 550 Bluetooth Wireless Over Ear Headphones with Upto 20 Hours Playback, 50MM Drivers, Soft Padded Ear Cushions and Physical Noise Isolation with Mic (Black Symphony)  ",4.1 out of 5 stars,"2,599",https://amazon.in/boAt-Rockerz-550-Headphone-Aesthetics/dp/B08R7M1JM5/ref=sr_1_46?dib=eyJ2IjoiMSJ9.gf9WWpk6OEVroSfll67QDexrIxGLeIj6nvHvGOIsEKkJlbToNd-8ekiCXPcYRFiP3hutEFZhf-Rdowjom4ty4mhnOdfSKzJEenialSai0AyItNCtP_h75Jp2AMoFuP-u-eAV2eMb3IJLQaW1LbDxs-WzIsSKs5fD_DrkgUvQbyejYtMGygZfKJofY9uythkWm1O6QGREzqpac3phgA6DjD4KE5tn0NVGgkQyqcIupE8.YEC_zSKscHhekGL7X4gfbngRrn_9HTUVe9q-ylLJ8Dg&dib_tag=se&keywords=headphones&qid=1723464759&sr=8-46
"boAt Rockerz 460 Wireless Over Ear Headphones w/Up to 30hrs Playtime, 40mm Drivers, BEASTâ„¢ Mode, ENxâ„¢, Dual Pairing, BT v5.2, Instant Voice Assistant, Adaptive Fit(Active Black)  ",3.5 out of 5 stars,"1,599",https://amazon.in/boAt-Rockerz-460-Headphones-Assistant/dp/B0CC2G8L22/ref=sr_1_47?dib=eyJ2IjoiMSJ9.gf9WWpk6OEVroSfll67QDexrIxGLeIj6nvHvGOIsEKkJlbToNd-8ekiCXPcYRFiP3hutEFZhf-Rdowjom4ty4mhnOdfSKzJEenialSai0AyItNCtP_h75Jp2AMoFuP-u-eAV2eMb3IJLQaW1LbDxs-WzIsSKs5fD_DrkgUvQbyejYtMGygZfKJofY9uythkWm1O6QGREzqpac3phgA6DjD4KE5tn0NVGgkQyqcIupE8.YEC_zSKscHhekGL7X4gfbngRrn_9HTUVe9q-ylLJ8Dg&dib_tag=se&keywords=headphones&qid=1723464759&sr=8-47
"JBL C100SI Wired In Ear Headphones with Mic, JBL Pure Bass Sound, One Button Multi-function Remote, Premium Metallic Finish, Angled Buds for Comfort fit (Red)  ",4.1 out of 5 stars,549,https://amazon.in/JBL-C100SI-Ear-Headphones-Mic/dp/B01DF26V7A/ref=sr_1_48?dib=eyJ2IjoiMSJ9.gf9WWpk6OEVroSfll67QDexrIxGLeIj6nvHvGOIsEKkJlbToNd-8ekiCXPcYRFiP3hutEFZhf-Rdowjom4ty4mhnOdfSKzJEenialSai0AyItNCtP_h75Jp2AMoFuP-u-eAV2eMb3IJLQaW1LbDxs-WzIsSKs5fD_DrkgUvQbyejYtMGygZfKJofY9uythkWm1O6QGREzqpac3phgA6DjD4KE5tn0NVGgkQyqcIupE8.YEC_zSKscHhekGL7X4gfbngRrn_9HTUVe9q-ylLJ8Dg&dib_tag=se&keywords=headphones&qid=1723464759&sr=8-48
"ZEBRONICS Thunder Bluetooth 5.3 Wireless Over ear Headphones with 60H Backup, Gaming Mode, Dual Pairing, ENC, AUX, Micro SD, Voice Assistant, Comfortable Earcups, Call Function(Sea Green)  ",3.8 out of 5 stars,699,https://amazon.in/ZEBRONICS-Zeb-Thunder-Connectivity-Sea-Green/dp/B09B5CPV71/ref=sr_1_7?dib=eyJ2IjoiMSJ9.U2typkoQNBgrulXtL9h2j-iv__cEggN2ZZ59mBEcueM83faEXCvroYFvDYEES-75YbkOqrAsAvk0g5ZmSWF4Z_qXoaP4f2LWXygrDH0Rnaq8UT2eX-6Dxv2UhX1gueot3holKOMZQ0ps5kByOxcuFDBa-n170_qH9N7BAeucIduLZi3vks2hAJ9gbelDtCE9biomwJPXpPMSFneahPVVoZJ_65b0P43Cqhd3ySB49PM._ZP4N3IrT3F1tTryT6AQilZU06KByvfPpdNFmclnQDg&dib_tag=se&keywords=headphones&qid=1723464748&sr=8-7
"OnePlus Nord Buds 2r True Wireless in Ear Earbuds with Mic, 12.4mm Drivers, Playback:Upto 38hr case,4-Mic Design, IP55 Rating [Deep Grey]  ",4.2 out of 5 stars,"1,698",https://amazon.in/OnePlus-Wireless-Earbuds-Drivers-Playback/dp/B0C8JB3G5W/ref=sr_1_49?dib=eyJ2IjoiMSJ9.gf9WWpk6OEVroSfll67QDexrIxGLeIj6nvHvGOIsEKkJlbToNd-8ekiCXPcYRFiP3hutEFZhf-Rdowjom4ty4mhnOdfSKzJEenialSai0AyItNCtP_h75Jp2AMoFuP-u-eAV2eMb3IJLQaW1LbDxs-WzIsSKs5fD_DrkgUvQbyejYtMGygZfKJofY9uythkWm1O6QGREzqpac3phgA6DjD4KE5tn0NVGgkQyqcIupE8.YEC_zSKscHhekGL7X4gfbngRrn_9HTUVe9q-ylLJ8Dg&dib_tag=se&keywords=headphones&qid=1723464759&sr=8-49
"Sony WH-CH720N, Wireless Over-Ear Active Noise Cancellation Headphones with Mic, up to 35 Hours Playtime, Multi-Point Connection, App Support, AUX & Voice Assistant Support for Mobile Phones (Black)  ",4.3 out of 5 stars,"8,989",https://amazon.in/Sony-Cancellation-Headphones-Multi-Point-Connection/dp/B0BS1QCFHX/ref=sr_1_50?dib=eyJ2IjoiMSJ9.gf9WWpk6OEVroSfll67QDexrIxGLeIj6nvHvGOIsEKkJlbToNd-8ekiCXPcYRFiP3hutEFZhf-Rdowjom4ty4mhnOdfSKzJEenialSai0AyItNCtP_h75Jp2AMoFuP-u-eAV2eMb3IJLQaW1LbDxs-WzIsSKs5fD_DrkgUvQbyejYtMGygZfKJofY9uythkWm1O6QGREzqpac3phgA6DjD4KE5tn0NVGgkQyqcIupE8.YEC_zSKscHhekGL7X4gfbngRrn_9HTUVe9q-ylLJ8Dg&dib_tag=se&keywords=headphones&qid=1723464759&sr=8-50
"JBL Tune 510BT, On Ear Wireless Headphones with Mic, up to 40 Hours Playtime, Pure Bass, Quick Charging, Dual Pairing, Bluetooth 5.0 & Voice Assistant Support for Mobile Phones (White)  ",3.8 out of 5 stars,"2,599",https://amazon.in/JBL-Wireless-Headphones-Bluetooth-Assistant/dp/B08QVBWR9X/ref=sr_1_51?dib=eyJ2IjoiMSJ9.gf9WWpk6OEVroSfll67QDexrIxGLeIj6nvHvGOIsEKkJlbToNd-8ekiCXPcYRFiP3hutEFZhf-Rdowjom4ty4mhnOdfSKzJEenialSai0AyItNCtP_h75Jp2AMoFuP-u-eAV2eMb3IJLQaW1LbDxs-WzIsSKs5fD_DrkgUvQbyejYtMGygZfKJofY9uythkWm1O6QGREzqpac3phgA6DjD4KE5tn0NVGgkQyqcIupE8.YEC_zSKscHhekGL7X4gfbngRrn_9HTUVe9q-ylLJ8Dg&dib_tag=se&keywords=headphones&qid=1723464759&sr=8-51
"JBL Tune 760NC, Wireless Over Ear Active Noise Cancellation Headphones with Mic, Upto 50 Hours Playtime, Multi-Device Connectivity, Pure Bass, AUX & Voice Assistant Support for Mobile Phones (Black)  ",3.8 out of 5 stars,"4,499",https://amazon.in/JBL-Cancellation-Headphones-Playtime-Assistant/dp/B096FYLJ6M/ref=sr_1_52?dib=eyJ2IjoiMSJ9.gf9WWpk6OEVroSfll67QDexrIxGLeIj6nvHvGOIsEKkJlbToNd-8ekiCXPcYRFiP3hutEFZhf-Rdowjom4ty4mhnOdfSKzJEenialSai0AyItNCtP_h75Jp2AMoFuP-u-eAV2eMb3IJLQaW1LbDxs-WzIsSKs5fD_DrkgUvQbyejYtMGygZfKJofY9uythkWm1O6QGREzqpac3phgA6DjD4KE5tn0NVGgkQyqcIupE8.YEC_zSKscHhekGL7X4gfbngRrn_9HTUVe9q-ylLJ8Dg&dib_tag=se&keywords=headphones&qid=1723464759&sr=8-52
"HAMMER Bash Max Over The Ear Wireless Bluetooth Headphones with Mic, Touch Control, Deep Bass, Upto 18 Hours Playtime, Bluetooth 5.3, Workout/Travel (Black)  ",3.8 out of 5 stars,"2,099",https://amazon.in/sspa/click?ie=UTF8&spc=MTo3ODMxOTgxMjgyODU3ODI6MTcyMzQ2NDc1OTpzcF9idGY6MzAwMjA2NzEzMDI0MzMyOjowOjo&url=%2FHAMMER-Bash-Max-Bluetooth-Headphones%2Fdp%2FB0CBFZYZM6%2Fref%3Dsr_1_53_sspa%3Fdib%3DeyJ2IjoiMSJ9.gf9WWpk6OEVroSfll67QDexrIxGLeIj6nvHvGOIsEKkJlbToNd-8ekiCXPcYRFiP3hutEFZhf-Rdowjom4ty4mhnOdfSKzJEenialSai0AyItNCtP_h75Jp2AMoFuP-u-eAV2eMb3IJLQaW1LbDxs-WzIsSKs5fD_DrkgUvQbyejYtMGygZfKJofY9uythkWm1O6QGREzqpac3phgA6DjD4KE5tn0NVGgkQyqcIupE8.YEC_zSKscHhekGL7X4gfbngRrn_9HTUVe9q-ylLJ8Dg%26dib_tag%3Dse%26keywords%3Dheadphones%26qid%3D1723464759%26sr%3D8-53-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1
"Noise Buds X Prime in-Ear Truly Wireless Earbuds with 120H of Playtime, Quad Mic with ENC, Instacharge(10 min=200 min),Premium Dual Tone Finish, 11mm Driver, BT v5.3(Sheen Green)  ",3.7 out of 5 stars,"1,299",https://amazon.in/sspa/click?ie=UTF8&spc=MTo3ODMxOTgxMjgyODU3ODI6MTcyMzQ2NDc1OTpzcF9idGY6MzAwMDc1OTQ5NzIxMTMyOjowOjo&url=%2FNoise-Launched-Wireless-Playtime-Instacharge%2Fdp%2FB0CFYCJ6DM%2Fref%3Dsr_1_54_sspa%3Fdib%3DeyJ2IjoiMSJ9.gf9WWpk6OEVroSfll67QDexrIxGLeIj6nvHvGOIsEKkJlbToNd-8ekiCXPcYRFiP3hutEFZhf-Rdowjom4ty4mhnOdfSKzJEenialSai0AyItNCtP_h75Jp2AMoFuP-u-eAV2eMb3IJLQaW1LbDxs-WzIsSKs5fD_DrkgUvQbyejYtMGygZfKJofY9uythkWm1O6QGREzqpac3phgA6DjD4KE5tn0NVGgkQyqcIupE8.YEC_zSKscHhekGL7X4gfbngRrn_9HTUVe9q-ylLJ8Dg%26dib_tag%3Dse%26keywords%3Dheadphones%26qid%3D1723464759%26sr%3D8-54-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1
"Sennheiser ACCENTUM Wireless Bluetooth Headphones with Mic, Designed in Germany with 50hr Battery, 10 Min Quick Charge = 5hr Playback, Hybrid ANC - Black  ",4.2 out of 5 stars,"10,990",https://amazon.in/sspa/click?ie=UTF8&spc=MTo4NDgzMTY2Mzk1Mzg5OTY3OjE3MjM0NjQ3NjM6c3BfYXRmX25leHQ6MzAwMTM5OTQ0MDcyNzMyOjowOjo&url=%2FSennheiser-ACCENTUM-Wireless-Bluetooth-Headphones%2Fdp%2FB0CGR586KV%2Fref%3Dsr_1_49_sspa%3Fdib%3DeyJ2IjoiMSJ9.-i5lh3GEebAeekAwOXJ-5332_PJx0Ed5lRKObyWF0FYegggQeNGh0VbgchDV5-cwHTkmTO-qC3_0yEayVFAme7FzD-4n1cGquIi-o1stZ9OBhEu1MnjMy2PZzaYBIo6LucsR4CVXrcYwDOpwhinHIh7a96FcSx9e3ixtwkGlHY-BEaQcBrVoL4WF2eph3PFcbv6a03y9EOdoxLAh2Th_WETKC5YTDgyvi4awjo8msFA.B-MrUdRo8uaPAf_3drOyNTZqTGm0r57dShic249ZByU%26dib_tag%3Dse%26keywords%3Dheadphones%26qid%3D1723464763%26sr%3D8-49-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1
"pTron Bassbuds Duo Pro TWS Earbuds, TruTalk AI-ENC Calls, 38H Playback Time, Deep Bass, Movie/Music Modes, in-Ear Bluetooth 5.3 Headphones with HD Mic,Fast Type-C Charging & IPX5 (Blue)  ",3.9 out of 5 stars,599,https://amazon.in/sspa/click?ie=UTF8&spc=MTo4NDgzMTY2Mzk1Mzg5OTY3OjE3MjM0NjQ3NjM6c3BfYXRmX25leHQ6MzAwMjUyMzI4NDU5NjMyOjowOjo&url=%2FpTron-Launched-Bassbuds-Bluetooth-Headphones%2Fdp%2FB0CNZD2DMS%2Fref%3Dsr_1_50_sspa%3Fdib%3DeyJ2IjoiMSJ9.-i5lh3GEebAeekAwOXJ-5332_PJx0Ed5lRKObyWF0FYegggQeNGh0VbgchDV5-cwHTkmTO-qC3_0yEayVFAme7FzD-4n1cGquIi-o1stZ9OBhEu1MnjMy2PZzaYBIo6LucsR4CVXrcYwDOpwhinHIh7a96FcSx9e3ixtwkGlHY-BEaQcBrVoL4WF2eph3PFcbv6a03y9EOdoxLAh2Th_WETKC5YTDgyvi4awjo8msFA.B-MrUdRo8uaPAf_3drOyNTZqTGm0r57dShic249ZByU%26dib_tag%3Dse%26keywords%3Dheadphones%26qid%3D1723464763%26sr%3D8-50-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1
"Sony WH-1000XM5 Best Active Noise Cancelling Wireless Bluetooth Over Ear Headphones with Mic for Clear Calling, up to 40 Hours Battery -Black  ",4.5 out of 5 stars,"28,988",https://amazon.in/Sony-WH-1000XM5-Wireless-Cancelling-Headphones/dp/B09XS7JWHH/ref=sr_1_51?dib=eyJ2IjoiMSJ9.-i5lh3GEebAeekAwOXJ-5332_PJx0Ed5lRKObyWF0FYegggQeNGh0VbgchDV5-cwHTkmTO-qC3_0yEayVFAme7FzD-4n1cGquIi-o1stZ9OBhEu1MnjMy2PZzaYBIo6LucsR4CVXrcYwDOpwhinHIh7a96FcSx9e3ixtwkGlHY-BEaQcBrVoL4WF2eph3PFcbv6a03y9EOdoxLAh2Th_WETKC5YTDgyvi4awjo8msFA.B-MrUdRo8uaPAf_3drOyNTZqTGm0r57dShic249ZByU&dib_tag=se&keywords=headphones&qid=1723464763&sr=8-51
